,id,title,type,description,release_year,age_certification,age_certification.1,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,documentation,drama,comedy,thriller,crime,romance,action,GenreCt,OtherGenr,US,IN,GB,JP,KR,FR,ES,CA,MX,OtherCountry,SciFi War,Stand-up Comedy,Family Drama,Murder Mystery,Holidays,Top Secret,War Documentary,College Life,Father & Son Drama,Adventure,Love Story,Gangster
136,ts27693,Kenan & Kel,SHOW,"Set in Chicago, the show follows the kid-friendly misadventures of two high-school friends who are always scheming and dreaming. Kenan, who works at a grocery store, constantly devises crazy plans to strike it rich, while orange-soda-loving buddy Kel is always dragged along for the ride despite his track record for messing things up.",1996,TV-Y7,PG,25,"['family', 'comedy']",['US'],4.0,tt0115231,7.8,15620.0,33.544,8.3,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,25.529341817042194,0.5555769518387143,0.5555623767413226,0.5555580749212925,0.5556053194685436,0.5555676241960386,0.5555770317308248,45.775419809843115,0.5555649438409224,0.5555608958797106,23.695081560826406,0.5555835936709334
137,tm19494,The Replacements,MOVIE,"Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot.",2000,PG-13,PG,118,"['comedy', 'sport']",['US'],,tt0191397,6.6,64771.0,30.982,6.6,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0.4166804116512415,0.4166809811163277,0.4166877612091073,0.41667245651433854,45.799086040149945,10.169275071503908,0.4166717535715981,0.4166735728462133,40.28155869766115,0.41666685429213124,0.4166705453380926,0.4166758541459461
138,tm191772,Seven Years in Tibet,MOVIE,"Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.",1997,PG-13,PG,136,"['action', 'drama', 'history', 'war']",['US'],,tt0120102,7.1,142903.0,13.766,7.2,0,1,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0.43860566346835145,0.43860522980942607,48.35180205224606,0.4386027365431681,0.4386104836534399,47.26209540213779,0.4386249718497765,0.4385967004395376,0.4386285056840229,0.4386004527558671,0.43861137162716607,0.43861642978537935
139,tm12499,The Net,MOVIE,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down and make her the target of an assassination.",1995,PG-13,PG,114,"['thriller', 'action', 'crime', 'drama']",['US'],,tt0113957,5.9,66667.0,15.935,6.0,0,1,0,1,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0.5952643665872357,0.5952609701741823,0.5952486951206257,16.50471139469009,0.595263773670919,0.5952534543245792,0.5952390485978326,0.5952464576174159,77.5427507328896,0.5952484595518351,0.5952559975466452,0.5952566492290251
140,tm186589,Cliffhanger,MOVIE,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",1993,R,R,112,"['action', 'thriller', 'comedy', 'animation']","['IT', 'US', 'FR']",,tt0106582,6.5,128972.0,27.78,6.5,0,0,1,1,0,0,1,4,1,1,0,0,0,0,1,0,0,0,1,49.557449615861856,0.5555574911271929,0.5555749643734824,0.5555831731828769,0.5556512536176428,44.8866974035136,0.5555581113155774,0.5555926958194415,0.5556107130384172,0.5555820513529581,0.5555711947859403,0.5555713320110143
141,tm189764,Menace II Society,MOVIE,A young street hustler attempts to escape the rigors and temptations of the ghetto in a quest for a better life.,1993,R,R,97,"['drama', 'crime', 'thriller']",['US'],,tt0107554,7.5,58179.0,13.928,7.542,0,1,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1.041669841858714,1.0416691258198303,1.0416720736815812,1.0416669843388322,1.0416666667022259,1.0417194313031053,1.0416847383407957,1.0416667185548603,88.54156282365099,1.0416699877445381,1.0416738748880832,1.0416777331164362
142,tm10739,Johnny Mnemonic,MOVIE,"In a dystopian 2021, Johnny is a data trafficker who has an implant that allows him to securely store data too sensitive for regular computer networks. On one delivery run, he accepts a package that not only exceeds the implant's safety limits—and will kill him if the data is not removed in time—but also contains information far more important and valuable than he had ever imagined. On a race against time, he must avoid the assassins sent to kill him and remove the data before it, too, ends his life.",1995,R,R,97,"['action', 'drama', 'scifi', 'thriller']","['CA', 'US']",,tt0113481,5.6,71563.0,10.75,5.7,0,1,0,1,0,0,1,4,1,1,0,0,0,0,0,0,0,0,1,0.6410439360159238,0.6410348726218066,0.6410266049942663,0.6410376064275081,14.875978401847375,78.71359274448086,0.6410358536166223,0.6410258319934302,0.6410654341332559,0.6410487666316478,0.6410430762355858,0.6410668710017036
143,tm1822,3 Ninjas Kick Back,MOVIE,"During a championship baseball match, the three brothers hear that their grandfather in Japan is in trouble, and head out to help him, conceding the match. When they arrive in Japan, they must use all their powers to defend him against his ancient enemy, who has returned to exact revenge.",1994,PG,PG,93,"['comedy', 'family', 'action', 'sport']","['JP', 'US']",,tt0109015,4.5,9321.0,12.603,5.5,0,0,1,0,0,0,1,4,2,1,0,0,1,0,0,0,0,0,0,0.5952540236107207,0.5952386636673423,0.595262308359785,0.5952516945529418,0.5952975617872122,93.45221923675051,0.5952548249497719,0.595247349356395,0.5952477653213211,0.5952434163732854,0.5952381396621301,0.5952450156085695
144,tm55369,Edge of Seventeen,MOVIE,"From Toni Basil to the Eurythmics, from friendship bracelets to whip-it's, the summer of 1984 was about as 80s as the 80s ever got. Stuck right in the middle of it is Eric Hunter, heading towards his senior year, and passing the summer working at a local amusement park in the fast food restaurant. He is joined by his long time girl/friend Maggie, as they don their ugly brown polyester uniforms and face the world.",1998,R,R,104,"['romance', 'drama', 'comedy']",['US'],,tt0138414,6.8,6549.0,6.276,6.5,0,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0.37879392124340544,0.37879415036060626,57.757368494297744,0.3787927994809881,9.856945605523466,0.37880190430743244,0.37879204839343705,0.37880351960461955,28.976524445869572,0.37878973045845493,0.37880093367850226,0.37879244678176766
145,ts251477,My First Errand,SHOW,“Hajimete no Otsukai” (First Errand) is a Japanese TV show that follows small children as they carry out errands for their parents.,1991,TV-G,G,18,"['documentation', 'family', 'reality']",['JP'],12.0,,,,7.73,7.8,1,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,1.1904869290633375,1.1905153495990517,1.190509208290265,1.1904761905075558,1.1904765126415784,1.1904777777307591,22.99710248070416,1.1904761905234422,1.1904814568486575,1.190476366302552,65.09800363020562,1.1905179075830095
146,tm192431,The Devil's Own,MOVIE,"Frankie McGuire, one of the IRA's deadliest assassins, draws an American family into the crossfire of terrorism. But when he is sent to the U.S. to buy weapons, Frankie is housed with the family of Tom O'Meara, a New York cop who knows nothing about Frankie's real identity. Their surprising friendship, and Tom's growing suspicions, forces Frankie to choose between the promise of peace or a lifetime of murder.",1997,R,R,107,"['crime', 'thriller', 'drama', 'action', 'european']",['US'],,tt0962637,6.2,65323.0,12.863,6.1,0,1,0,1,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0.5208398552737478,27.9148065991837,44.1536754566751,23.243851117542896,0.5208480325651003,0.5208677937196003,0.5208336380930797,0.5208578700037317,0.5208696324415517,0.5208394100942408,0.5208498087507742,0.5208607856564913
147,ts22286,Cardcaptor Sakura,SHOW,"Sakura Kinomoto, an elementary school student who discovers that she possesses magical powers after accidentally freeing a set of magical cards from the book they had been sealed in for years. She is then tasked with retrieving those cards in order to avoid an unknown catastrophe from befalling the world.",1998,TV-Y7,PG,25,"['scifi', 'animation', 'action', 'comedy', 'drama', 'family', 'fantasy', 'romance']",['JP'],4.0,tt0221735,8.0,5008.0,35.757,8.7,0,1,1,0,0,1,1,8,4,0,0,0,1,0,0,0,0,0,0,0.555597277709162,0.5555738121311408,0.5555819739593808,0.5555836208975106,0.555559649788579,0.5555703250534942,0.5555653703878036,45.03695730953667,0.5555840061781333,0.5556080103525154,0.5555868298550141,49.407231814150606
148,tm192199,Spawn,MOVIE,"After being murdered by corrupt colleagues in a covert government agency, Al Simmons makes a pact with the devil to be resurrected to see his beloved wife Wanda. In exchange for his return to Earth, Simmons agrees to lead Hell's Army in the destruction of mankind.",1997,PG-13,PG,96,"['scifi', 'action', 'drama', 'horror']",['US'],,tt0120177,5.2,68184.0,16.989,5.343,0,1,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,20.840951956386668,0.6944730181250885,0.6944534669002227,14.399131996318173,12.414663523673394,19.08305939900684,19.657340379827783,0.6944444444899833,0.6944593589871835,9.438120723653604,0.6944458786591219,0.6944558539719292
149,ts11397,Adventures of Sonic the Hedgehog,SHOW,"Follow the adventures of Sonic the Hedgehog, and his sidekick Tails, as they attempt to stop Dr. Robotnik and his array of robots from taking over the planet Mobius.",1993,TV-Y7,PG,22,"['scifi', 'animation', 'action', 'comedy', 'family', 'fantasy', 'western']",['US'],4.0,tt0222518,6.2,3902.0,13.313,6.3,0,0,1,0,0,0,1,7,5,1,0,0,0,0,0,0,0,0,0,88.54118058807771,1.041666666756474,1.0417327872493163,1.0416666668465278,1.0416670826109495,1.0416983144709564,1.0416676070006399,1.041699185440027,1.0416702362017523,1.0420109366364219,1.0416713646905782,1.041668564018647
150,tm56033,Croupier,MOVIE,"Jack Manfred is an aspiring writer who to make ends meet, takes a job as a croupier. Jack remains an observer, knowing that everything in life is a gamble and that gamblers are born to lose. Inevitably, he gets sucked into the world of the casino which takes its toll on his relationships and the novel he is writing.",1998,R,R,94,"['drama', 'european', 'crime']","['IE', 'GB', 'DE', 'FR']",,tt0159382,7.0,21599.0,8.381,6.8,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,2,43.39489239362105,10.781941560665965,0.4629916145312336,0.4629672128880674,0.4629859471422285,0.46299433173007376,0.4629640517453415,0.46297550599996834,0.4629844772905126,0.4629652037392058,0.46297018821647784,41.65636751242987
151,ts21581,Girlfriends,SHOW,"The series revolves around the friendship of four African-American women in different phases of their lives. They explore the many trials and tribulations that most women face today such as relationships, family, friends and other current issues that will interest most women. Whether it’s getting over a divorce, finding a career, or looking for true love, Girlfriends delivers along with comedy and wit.",2000,TV-PG,PG,21,"['drama', 'comedy']",['US'],8.0,tt0247102,7.2,4528.0,12.163,7.7,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.3333377802037213,17.190416976050845,45.85741640128146,0.3333333333493116,0.33336444963549877,0.33334456936112544,0.3333427847049188,0.33334840120978926,0.33334131644778914,0.3333342334404546,10.085033470600486,24.200386283714582
152,tm117488,The Next Karate Kid,MOVIE,"Mr. Miyagi decides to take Julie, a troubled teenager, under his wing after he learns that she blames herself for her parents' demise and struggles to adjust with her grandmother and fellow pupils.",1994,PG,PG,107,"['action', 'drama', 'family', 'sport', 'romance']",['US'],,tt0110657,4.5,30422.0,20.185,5.318,0,1,0,0,0,1,1,5,2,1,0,0,0,0,0,0,0,0,0,12.51967542453167,0.9259305972163961,9.903107581390108,0.9259309907338635,0.9259437652777653,44.285000262915204,0.9259259260100541,11.413224150302902,0.9259565446759086,0.9259259260296842,0.9259742496140413,15.39740458130241
153,tm190811,Geronimo: An American Legend,MOVIE,"The Apache Indians have reluctantly agreed to settle on a US Government approved reservation. Not all the Apaches are able to adapt to the life of corn farmers. One in particular, Geronimo, is restless. Pushed over the edge by broken promises and necessary actions by the government, Geronimo and thirty or so other warriors form an attack team which humiliates the government by evading capture, while reclaiming what is rightfully theirs.",1993,PG-13,PG,115,"['western', 'history', 'drama']",['US'],,tt0107004,6.5,11709.0,8.136,6.3,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0.7576010472608218,0.7575799404147009,0.7576216345022359,0.757589271391896,0.7575828731790958,66.9653394371392,0.7575857038979362,0.7575781697484965,25.458744764057727,0.7575757576560916,0.7576124942092677,0.7575889065425224
154,tm191431,Double Team,MOVIE,He's a one-man arsenal... with enough voltage to rock the free world. They Don't Play by the Rules. You're either on their side...or in their way. America's top counter-terrorist usually works alone...this time he's got company.,1997,R,R,93,"['action', 'scifi', 'comedy', 'thriller']","['HK', 'US']",,tt0119013,4.8,34396.0,14.599,5.1,0,0,1,1,0,0,1,4,1,1,0,0,0,0,0,0,0,0,1,20.5737314034312,0.5952474414200036,0.5952426807447997,0.595240775606931,0.5952407347614904,0.5952867891747661,0.5952596522899682,0.5952388815205016,63.92296465571242,0.5952383832732443,0.5952459448853616,10.146062657179309
155,tm10811,Heavy,MOVIE,"Victor is a cook who works in a greasy bar/restaurant owned by his mother, Dolly. It's just the two of them, a waitress named Delores, and a heavy drinking regular, Leo. But things change when Callie, a beautiful college drop-out, shows up as a new waitress and steals Victor's heart. But Victor is too shy to do anything about it, and too self-consciously overweight to dream of winning Callie away.",1995,R,R,105,"['drama', 'romance']",['US'],,tt0113280,6.8,5047.0,3.308,6.8,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0.49020292854624803,8.802978154341947,0.4902081516484694,0.49019830380637747,0.49019779558865195,0.4902115852800532,0.4901968443861241,0.49019995699817603,73.21439208126802,0.4902060092130284,0.49021484852666275,13.57079334039624
156,tm49839,The Players Club,MOVIE,"Single mother Diana struggles to provide for her child and pay for her college education. When she meets two dancers from a nearby gentlemen's club, Diana's convinced there's fast money to be made stripping.",1998,R,R,104,"['comedy', 'drama']",['US'],,tt0119905,5.9,6676.0,9.25,6.3,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.8333482100524827,0.8333389672174378,0.8333447111704331,0.8333333333978054,21.242641487955886,0.8333452021347406,0.8333333354370589,0.8333333333702847,0.833354791400096,0.8333347802092553,70.42391746727614,0.8333743803783935
157,ts20918,The Parkers,SHOW,"The Parkers is an American sitcom that aired on UPN from August 30, 1999, to May 10, 2004. A spin-off of UPN's Moesha, The Parkers features the mother-daughter team of Nikki and Kim Parker. The Parkers' signature ""Heeyyy"" greeting became very popular in the early 2000s.",1999,TV-PG,PG,19,['comedy'],['US'],5.0,tt0200353,6.8,2377.0,5.745,8.1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8333333341825112,0.8333830005798017,0.8333445962866871,0.8333379124066511,21.310794264905265,0.8333707849843032,0.8334093151384331,0.8333581023757506,0.8333405937583175,0.833356995300198,45.79134937940055,25.397621720681535
158,ts21693,"Sister, Sister",SHOW,"Twins Tia Landry and Tamera Campbell were separated and adopted at birth. Fourteen years later, they encounter each other by chance at the mall. After the families meet, Tia's widowed father agrees to let Tamera and her single mother move in with them.",1994,TV-PG,PG,22,"['comedy', 'drama', 'family']",['US'],6.0,tt0108927,6.2,12657.0,21.489,7.5,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0.7575800818469427,0.7576042291991705,0.7576346987461333,0.7575804719397836,0.7575757576552128,0.7575789633494999,0.7575785307751142,0.7575757576147824,38.855221464142964,0.7575809422869075,53.568872110979626,0.7576169914638488
159,ts20939,Moesha,SHOW,"Moesha was an American sitcom series that aired on the UPN network from January 23, 1996 to May 14, 2001. The series stars R&B singer Brandy Norwood as Moesha Mitchell, a high school student living with her family in the Leimert Park neighborhood of South Central Los Angeles. It was originally ordered as a pilot for the CBS network's 1995-1996 television season, who rejected. It was then picked up by UPN, who aired it as a mid-season replacement. It went on to become the biggest success for the nascent network and one of the greatest hits over the course of the network's entire run.",1996,TV-PG,PG,21,"['drama', 'comedy', 'family']",['US'],6.0,tt0115275,5.8,3747.0,10.901,7.0,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,26.699527463727662,0.2777898764494288,0.2777852334056166,0.27777848137115146,31.898896051675084,0.2777784985285148,18.67988675215607,12.899384395964692,0.2777818341612315,0.2777780314870834,0.27778711449100446,7.877826266582447
